parent_file,chunk_index,label,chunk_path,duration_sec,sample_rate
data/raw/deep_voice/fake/linus-to-biden.wav,86,fake,data/interim/deep_voice_chunks/fake/linus-to-biden_chunk0086.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-biden.wav,87,fake,data/interim/deep_voice_chunks/fake/linus-to-biden_chunk0087.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-biden.wav,88,fake,data/interim/deep_voice_chunks/fake/linus-to-biden_chunk0088.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-biden.wav,89,fake,data/interim/deep_voice_chunks/fake/linus-to-biden_chunk0089.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-biden.wav,90,fake,data/interim/deep_voice_chunks/fake/linus-to-biden_chunk0090.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-biden.wav,91,fake,data/interim/deep_voice_chunks/fake/linus-to-biden_chunk0091.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-biden.wav,92,fake,data/interim/deep_voice_chunks/fake/linus-to-biden_chunk0092.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-biden.wav,93,fake,data/interim/deep_voice_chunks/fake/linus-to-biden_chunk0093.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-biden.wav,94,fake,data/interim/deep_voice_chunks/fake/linus-to-biden_chunk0094.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-biden.wav,95,fake,data/interim/deep_voice_chunks/fake/linus-to-biden_chunk0095.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-biden.wav,96,fake,data/interim/deep_voice_chunks/fake/linus-to-biden_chunk0096.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-biden.wav,97,fake,data/interim/deep_voice_chunks/fake/linus-to-biden_chunk0097.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-biden.wav,98,fake,data/interim/deep_voice_chunks/fake/linus-to-biden_chunk0098.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-biden.wav,99,fake,data/interim/deep_voice_chunks/fake/linus-to-biden_chunk0099.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-biden.wav,100,fake,data/interim/deep_voice_chunks/fake/linus-to-biden_chunk0100.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-biden.wav,101,fake,data/interim/deep_voice_chunks/fake/linus-to-biden_chunk0101.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-biden.wav,102,fake,data/interim/deep_voice_chunks/fake/linus-to-biden_chunk0102.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-biden.wav,103,fake,data/interim/deep_voice_chunks/fake/linus-to-biden_chunk0103.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-biden.wav,104,fake,data/interim/deep_voice_chunks/fake/linus-to-biden_chunk0104.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-biden.wav,105,fake,data/interim/deep_voice_chunks/fake/linus-to-biden_chunk0105.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-biden.wav,106,fake,data/interim/deep_voice_chunks/fake/linus-to-biden_chunk0106.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-biden.wav,107,fake,data/interim/deep_voice_chunks/fake/linus-to-biden_chunk0107.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-biden.wav,108,fake,data/interim/deep_voice_chunks/fake/linus-to-biden_chunk0108.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-biden.wav,109,fake,data/interim/deep_voice_chunks/fake/linus-to-biden_chunk0109.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-biden.wav,110,fake,data/interim/deep_voice_chunks/fake/linus-to-biden_chunk0110.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-biden.wav,111,fake,data/interim/deep_voice_chunks/fake/linus-to-biden_chunk0111.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-biden.wav,112,fake,data/interim/deep_voice_chunks/fake/linus-to-biden_chunk0112.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-biden.wav,113,fake,data/interim/deep_voice_chunks/fake/linus-to-biden_chunk0113.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-biden.wav,114,fake,data/interim/deep_voice_chunks/fake/linus-to-biden_chunk0114.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-biden.wav,115,fake,data/interim/deep_voice_chunks/fake/linus-to-biden_chunk0115.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-biden.wav,116,fake,data/interim/deep_voice_chunks/fake/linus-to-biden_chunk0116.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-biden.wav,117,fake,data/interim/deep_voice_chunks/fake/linus-to-biden_chunk0117.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-biden.wav,118,fake,data/interim/deep_voice_chunks/fake/linus-to-biden_chunk0118.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-biden.wav,119,fake,data/interim/deep_voice_chunks/fake/linus-to-biden_chunk0119.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-biden.wav,120,fake,data/interim/deep_voice_chunks/fake/linus-to-biden_chunk0120.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-biden.wav,121,fake,data/interim/deep_voice_chunks/fake/linus-to-biden_chunk0121.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-biden.wav,122,fake,data/interim/deep_voice_chunks/fake/linus-to-biden_chunk0122.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-biden.wav,123,fake,data/interim/deep_voice_chunks/fake/linus-to-biden_chunk0123.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-biden.wav,124,fake,data/interim/deep_voice_chunks/fake/linus-to-biden_chunk0124.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-biden.wav,125,fake,data/interim/deep_voice_chunks/fake/linus-to-biden_chunk0125.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-biden.wav,126,fake,data/interim/deep_voice_chunks/fake/linus-to-biden_chunk0126.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-biden.wav,127,fake,data/interim/deep_voice_chunks/fake/linus-to-biden_chunk0127.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-biden.wav,128,fake,data/interim/deep_voice_chunks/fake/linus-to-biden_chunk0128.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-biden.wav,129,fake,data/interim/deep_voice_chunks/fake/linus-to-biden_chunk0129.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-biden.wav,130,fake,data/interim/deep_voice_chunks/fake/linus-to-biden_chunk0130.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-biden.wav,131,fake,data/interim/deep_voice_chunks/fake/linus-to-biden_chunk0131.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-biden.wav,132,fake,data/interim/deep_voice_chunks/fake/linus-to-biden_chunk0132.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-biden.wav,133,fake,data/interim/deep_voice_chunks/fake/linus-to-biden_chunk0133.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-biden.wav,134,fake,data/interim/deep_voice_chunks/fake/linus-to-biden_chunk0134.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-biden.wav,135,fake,data/interim/deep_voice_chunks/fake/linus-to-biden_chunk0135.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-biden.wav,136,fake,data/interim/deep_voice_chunks/fake/linus-to-biden_chunk0136.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-biden.wav,137,fake,data/interim/deep_voice_chunks/fake/linus-to-biden_chunk0137.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-biden.wav,138,fake,data/interim/deep_voice_chunks/fake/linus-to-biden_chunk0138.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-biden.wav,139,fake,data/interim/deep_voice_chunks/fake/linus-to-biden_chunk0139.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-biden.wav,140,fake,data/interim/deep_voice_chunks/fake/linus-to-biden_chunk0140.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-biden.wav,141,fake,data/interim/deep_voice_chunks/fake/linus-to-biden_chunk0141.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-biden.wav,142,fake,data/interim/deep_voice_chunks/fake/linus-to-biden_chunk0142.wav,2.208,16000
data/raw/deep_voice/fake/linus-to-margot.wav,0,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0000.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,1,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0001.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,2,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0002.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,3,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0003.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,4,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0004.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,5,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0005.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,6,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0006.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,7,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0007.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,8,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0008.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,9,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0009.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,10,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0010.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,11,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0011.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,12,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0012.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,13,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0013.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,14,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0014.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,15,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0015.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,16,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0016.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,17,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0017.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,18,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0018.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,19,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0019.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,20,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0020.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,21,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0021.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,22,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0022.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,23,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0023.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,24,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0024.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,25,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0025.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,26,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0026.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,27,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0027.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,28,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0028.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,29,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0029.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,30,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0030.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,31,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0031.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,32,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0032.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,33,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0033.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,34,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0034.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,35,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0035.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,36,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0036.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,37,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0037.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,38,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0038.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,39,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0039.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,40,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0040.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,41,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0041.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,42,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0042.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,43,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0043.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,44,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0044.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,45,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0045.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,46,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0046.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,47,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0047.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,48,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0048.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,49,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0049.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,50,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0050.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,51,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0051.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,52,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0052.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,53,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0053.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,54,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0054.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,55,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0055.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,56,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0056.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,57,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0057.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,58,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0058.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,59,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0059.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,60,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0060.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,61,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0061.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,62,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0062.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,63,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0063.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,64,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0064.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,65,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0065.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,66,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0066.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,67,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0067.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,68,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0068.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,69,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0069.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,70,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0070.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,71,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0071.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,72,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0072.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,73,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0073.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,74,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0074.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,75,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0075.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,76,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0076.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,77,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0077.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,78,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0078.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,79,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0079.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,80,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0080.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,81,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0081.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,82,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0082.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,83,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0083.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,84,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0084.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,85,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0085.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,86,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0086.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,87,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0087.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,88,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0088.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,89,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0089.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,90,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0090.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,91,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0091.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,92,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0092.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,93,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0093.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,94,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0094.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,95,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0095.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,96,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0096.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,97,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0097.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,98,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0098.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,99,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0099.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,100,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0100.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,101,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0101.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,102,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0102.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,103,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0103.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,104,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0104.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,105,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0105.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,106,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0106.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,107,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0107.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,108,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0108.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,109,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0109.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,110,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0110.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,111,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0111.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,112,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0112.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,113,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0113.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,114,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0114.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,115,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0115.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,116,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0116.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,117,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0117.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,118,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0118.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,119,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0119.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,120,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0120.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,121,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0121.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,122,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0122.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,123,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0123.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,124,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0124.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,125,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0125.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,126,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0126.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,127,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0127.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,128,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0128.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,129,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0129.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,130,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0130.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,131,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0131.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,132,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0132.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,133,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0133.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,134,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0134.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,135,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0135.wav,4.0,16000
data/raw/deep_voice/fake/linus-to-margot.wav,136,fake,data/interim/deep_voice_chunks/fake/linus-to-margot_chunk0136.wav,4.0,16000
