source,subset,speaker_id,utterance_id,system_id,label,audio_path
asvspoof2019_la,dev,LA_0074,LA_D_4169547,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_4169547.flac
asvspoof2019_la,dev,LA_0074,LA_D_4179863,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_4179863.flac
asvspoof2019_la,dev,LA_0074,LA_D_4184441,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_4184441.flac
asvspoof2019_la,dev,LA_0074,LA_D_4236528,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_4236528.flac
asvspoof2019_la,dev,LA_0074,LA_D_4256065,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_4256065.flac
asvspoof2019_la,dev,LA_0074,LA_D_4270306,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_4270306.flac
asvspoof2019_la,dev,LA_0074,LA_D_4343772,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_4343772.flac
asvspoof2019_la,dev,LA_0074,LA_D_4344989,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_4344989.flac
asvspoof2019_la,dev,LA_0074,LA_D_4350243,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_4350243.flac
asvspoof2019_la,dev,LA_0074,LA_D_4368585,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_4368585.flac
asvspoof2019_la,dev,LA_0074,LA_D_4375763,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_4375763.flac
asvspoof2019_la,dev,LA_0074,LA_D_4376066,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_4376066.flac
asvspoof2019_la,dev,LA_0074,LA_D_4384335,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_4384335.flac
asvspoof2019_la,dev,LA_0074,LA_D_4391860,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_4391860.flac
asvspoof2019_la,dev,LA_0074,LA_D_4415743,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_4415743.flac
asvspoof2019_la,dev,LA_0074,LA_D_4446874,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_4446874.flac
asvspoof2019_la,dev,LA_0074,LA_D_4472623,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_4472623.flac
asvspoof2019_la,dev,LA_0074,LA_D_4511424,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_4511424.flac
asvspoof2019_la,dev,LA_0074,LA_D_4526867,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_4526867.flac
asvspoof2019_la,dev,LA_0074,LA_D_4541749,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_4541749.flac
asvspoof2019_la,dev,LA_0074,LA_D_4602617,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_4602617.flac
asvspoof2019_la,dev,LA_0074,LA_D_4683194,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_4683194.flac
asvspoof2019_la,dev,LA_0074,LA_D_4685405,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_4685405.flac
asvspoof2019_la,dev,LA_0074,LA_D_4686116,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_4686116.flac
asvspoof2019_la,dev,LA_0074,LA_D_4719420,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_4719420.flac
asvspoof2019_la,dev,LA_0074,LA_D_4720930,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_4720930.flac
asvspoof2019_la,dev,LA_0074,LA_D_4721136,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_4721136.flac
asvspoof2019_la,dev,LA_0074,LA_D_4789758,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_4789758.flac
asvspoof2019_la,dev,LA_0074,LA_D_4796345,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_4796345.flac
asvspoof2019_la,dev,LA_0074,LA_D_4851657,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_4851657.flac
asvspoof2019_la,dev,LA_0074,LA_D_4854280,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_4854280.flac
asvspoof2019_la,dev,LA_0074,LA_D_4871022,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_4871022.flac
asvspoof2019_la,dev,LA_0074,LA_D_4893461,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_4893461.flac
asvspoof2019_la,dev,LA_0074,LA_D_4932083,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_4932083.flac
asvspoof2019_la,dev,LA_0074,LA_D_4949629,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_4949629.flac
asvspoof2019_la,dev,LA_0074,LA_D_4961527,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_4961527.flac
asvspoof2019_la,dev,LA_0074,LA_D_4965816,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_4965816.flac
asvspoof2019_la,dev,LA_0074,LA_D_4987822,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_4987822.flac
asvspoof2019_la,dev,LA_0074,LA_D_5005646,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_5005646.flac
asvspoof2019_la,dev,LA_0074,LA_D_5014370,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_5014370.flac
asvspoof2019_la,dev,LA_0074,LA_D_5023844,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_5023844.flac
asvspoof2019_la,dev,LA_0074,LA_D_5047683,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_5047683.flac
asvspoof2019_la,dev,LA_0074,LA_D_5054607,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_5054607.flac
asvspoof2019_la,dev,LA_0074,LA_D_5076674,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_5076674.flac
asvspoof2019_la,dev,LA_0074,LA_D_5079558,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_5079558.flac
asvspoof2019_la,dev,LA_0074,LA_D_5100382,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_5100382.flac
asvspoof2019_la,dev,LA_0074,LA_D_5149214,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_5149214.flac
asvspoof2019_la,dev,LA_0074,LA_D_5155418,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_5155418.flac
asvspoof2019_la,dev,LA_0074,LA_D_5157129,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_5157129.flac
asvspoof2019_la,dev,LA_0074,LA_D_5173528,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_5173528.flac
asvspoof2019_la,dev,LA_0074,LA_D_5189947,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_5189947.flac
asvspoof2019_la,dev,LA_0074,LA_D_5199048,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_5199048.flac
asvspoof2019_la,dev,LA_0074,LA_D_5277162,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_5277162.flac
asvspoof2019_la,dev,LA_0074,LA_D_5279500,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_5279500.flac
asvspoof2019_la,dev,LA_0074,LA_D_5282843,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_5282843.flac
asvspoof2019_la,dev,LA_0074,LA_D_5306498,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_5306498.flac
asvspoof2019_la,dev,LA_0074,LA_D_5339390,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_5339390.flac
asvspoof2019_la,dev,LA_0074,LA_D_5358232,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_5358232.flac
asvspoof2019_la,dev,LA_0074,LA_D_5385507,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_5385507.flac
asvspoof2019_la,dev,LA_0074,LA_D_5392108,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_5392108.flac
asvspoof2019_la,dev,LA_0074,LA_D_5396335,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_5396335.flac
asvspoof2019_la,dev,LA_0074,LA_D_5401230,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_5401230.flac
asvspoof2019_la,dev,LA_0074,LA_D_5402646,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_5402646.flac
asvspoof2019_la,dev,LA_0074,LA_D_5412347,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_5412347.flac
asvspoof2019_la,dev,LA_0074,LA_D_5427830,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_5427830.flac
asvspoof2019_la,dev,LA_0074,LA_D_5429622,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_5429622.flac
asvspoof2019_la,dev,LA_0074,LA_D_5453395,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_5453395.flac
asvspoof2019_la,dev,LA_0074,LA_D_5465575,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_5465575.flac
asvspoof2019_la,dev,LA_0074,LA_D_5466886,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_5466886.flac
asvspoof2019_la,dev,LA_0074,LA_D_5483705,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_5483705.flac
asvspoof2019_la,dev,LA_0074,LA_D_5567932,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_5567932.flac
asvspoof2019_la,dev,LA_0074,LA_D_5583898,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_5583898.flac
asvspoof2019_la,dev,LA_0074,LA_D_5597126,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_5597126.flac
asvspoof2019_la,dev,LA_0074,LA_D_5624856,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_5624856.flac
asvspoof2019_la,dev,LA_0074,LA_D_5633647,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_5633647.flac
asvspoof2019_la,dev,LA_0074,LA_D_5654371,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_5654371.flac
asvspoof2019_la,dev,LA_0074,LA_D_5712604,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_5712604.flac
asvspoof2019_la,dev,LA_0074,LA_D_5727251,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_5727251.flac
asvspoof2019_la,dev,LA_0074,LA_D_5754462,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_5754462.flac
asvspoof2019_la,dev,LA_0074,LA_D_5782359,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_5782359.flac
asvspoof2019_la,dev,LA_0074,LA_D_5847069,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_5847069.flac
asvspoof2019_la,dev,LA_0074,LA_D_5874196,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_5874196.flac
asvspoof2019_la,dev,LA_0074,LA_D_5893651,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_5893651.flac
asvspoof2019_la,dev,LA_0074,LA_D_5903262,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_5903262.flac
asvspoof2019_la,dev,LA_0074,LA_D_5905554,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_5905554.flac
asvspoof2019_la,dev,LA_0074,LA_D_5922375,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_5922375.flac
asvspoof2019_la,dev,LA_0074,LA_D_5957373,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_5957373.flac
asvspoof2019_la,dev,LA_0074,LA_D_5966088,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_5966088.flac
asvspoof2019_la,dev,LA_0074,LA_D_5981705,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_5981705.flac
asvspoof2019_la,dev,LA_0074,LA_D_5992495,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_5992495.flac
asvspoof2019_la,dev,LA_0074,LA_D_6004323,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_6004323.flac
asvspoof2019_la,dev,LA_0074,LA_D_6116293,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_6116293.flac
asvspoof2019_la,dev,LA_0074,LA_D_6250024,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_6250024.flac
asvspoof2019_la,dev,LA_0074,LA_D_6270673,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_6270673.flac
asvspoof2019_la,dev,LA_0074,LA_D_6287077,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_6287077.flac
asvspoof2019_la,dev,LA_0074,LA_D_6338424,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_6338424.flac
asvspoof2019_la,dev,LA_0074,LA_D_6338534,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_6338534.flac
asvspoof2019_la,dev,LA_0074,LA_D_6343112,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_6343112.flac
asvspoof2019_la,dev,LA_0074,LA_D_6361258,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_6361258.flac
asvspoof2019_la,dev,LA_0074,LA_D_6413397,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_6413397.flac
asvspoof2019_la,dev,LA_0074,LA_D_6419157,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_6419157.flac
asvspoof2019_la,dev,LA_0074,LA_D_6444033,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_6444033.flac
asvspoof2019_la,dev,LA_0074,LA_D_6495207,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_6495207.flac
asvspoof2019_la,dev,LA_0074,LA_D_6506104,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_6506104.flac
asvspoof2019_la,dev,LA_0074,LA_D_6506991,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_6506991.flac
asvspoof2019_la,dev,LA_0074,LA_D_6516523,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_6516523.flac
asvspoof2019_la,dev,LA_0074,LA_D_6522419,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_6522419.flac
asvspoof2019_la,dev,LA_0074,LA_D_6532972,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_6532972.flac
asvspoof2019_la,dev,LA_0074,LA_D_6574060,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_6574060.flac
asvspoof2019_la,dev,LA_0074,LA_D_6604093,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_6604093.flac
asvspoof2019_la,dev,LA_0074,LA_D_6644343,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_6644343.flac
asvspoof2019_la,dev,LA_0074,LA_D_6676522,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_6676522.flac
asvspoof2019_la,dev,LA_0074,LA_D_6706248,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_6706248.flac
asvspoof2019_la,dev,LA_0074,LA_D_6736452,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_6736452.flac
asvspoof2019_la,dev,LA_0074,LA_D_6759403,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_6759403.flac
asvspoof2019_la,dev,LA_0074,LA_D_6767768,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_6767768.flac
asvspoof2019_la,dev,LA_0074,LA_D_6776653,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_6776653.flac
asvspoof2019_la,dev,LA_0074,LA_D_6804587,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_6804587.flac
asvspoof2019_la,dev,LA_0074,LA_D_6813990,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_6813990.flac
asvspoof2019_la,dev,LA_0074,LA_D_6828209,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_6828209.flac
asvspoof2019_la,dev,LA_0074,LA_D_6903783,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_6903783.flac
asvspoof2019_la,dev,LA_0074,LA_D_6908815,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_6908815.flac
asvspoof2019_la,dev,LA_0074,LA_D_6920360,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_6920360.flac
asvspoof2019_la,dev,LA_0074,LA_D_6936936,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_6936936.flac
asvspoof2019_la,dev,LA_0074,LA_D_6963143,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_6963143.flac
asvspoof2019_la,dev,LA_0074,LA_D_7023105,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_7023105.flac
asvspoof2019_la,dev,LA_0074,LA_D_7038318,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_7038318.flac
asvspoof2019_la,dev,LA_0074,LA_D_7063172,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_7063172.flac
asvspoof2019_la,dev,LA_0074,LA_D_7076522,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_7076522.flac
asvspoof2019_la,dev,LA_0074,LA_D_7096314,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_7096314.flac
asvspoof2019_la,dev,LA_0074,LA_D_7097009,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_7097009.flac
asvspoof2019_la,dev,LA_0074,LA_D_7165792,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_7165792.flac
asvspoof2019_la,dev,LA_0074,LA_D_7173210,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_7173210.flac
asvspoof2019_la,dev,LA_0074,LA_D_7175689,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_7175689.flac
asvspoof2019_la,dev,LA_0074,LA_D_7189804,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_7189804.flac
asvspoof2019_la,dev,LA_0074,LA_D_7194931,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_7194931.flac
asvspoof2019_la,dev,LA_0074,LA_D_7205609,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_7205609.flac
asvspoof2019_la,dev,LA_0074,LA_D_7244876,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_7244876.flac
asvspoof2019_la,dev,LA_0074,LA_D_7281015,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_7281015.flac
asvspoof2019_la,dev,LA_0074,LA_D_7302765,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_7302765.flac
asvspoof2019_la,dev,LA_0074,LA_D_7313906,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_7313906.flac
asvspoof2019_la,dev,LA_0074,LA_D_7343331,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_7343331.flac
asvspoof2019_la,dev,LA_0074,LA_D_7346604,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_7346604.flac
asvspoof2019_la,dev,LA_0074,LA_D_7395983,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_7395983.flac
asvspoof2019_la,dev,LA_0074,LA_D_7454687,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_7454687.flac
asvspoof2019_la,dev,LA_0074,LA_D_7459319,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_7459319.flac
asvspoof2019_la,dev,LA_0074,LA_D_7464280,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_7464280.flac
asvspoof2019_la,dev,LA_0074,LA_D_7467996,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_7467996.flac
asvspoof2019_la,dev,LA_0074,LA_D_7536394,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_7536394.flac
asvspoof2019_la,dev,LA_0074,LA_D_7558312,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_7558312.flac
asvspoof2019_la,dev,LA_0074,LA_D_7567281,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_7567281.flac
asvspoof2019_la,dev,LA_0074,LA_D_7611530,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_7611530.flac
asvspoof2019_la,dev,LA_0074,LA_D_7614935,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_7614935.flac
asvspoof2019_la,dev,LA_0074,LA_D_7632057,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_7632057.flac
asvspoof2019_la,dev,LA_0074,LA_D_7764203,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_7764203.flac
asvspoof2019_la,dev,LA_0074,LA_D_7775116,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_7775116.flac
asvspoof2019_la,dev,LA_0074,LA_D_7803538,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_7803538.flac
asvspoof2019_la,dev,LA_0074,LA_D_7810535,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_7810535.flac
asvspoof2019_la,dev,LA_0074,LA_D_7824549,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_7824549.flac
asvspoof2019_la,dev,LA_0074,LA_D_7858791,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_7858791.flac
asvspoof2019_la,dev,LA_0074,LA_D_7901168,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_7901168.flac
asvspoof2019_la,dev,LA_0074,LA_D_7912035,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_7912035.flac
asvspoof2019_la,dev,LA_0074,LA_D_7920014,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_7920014.flac
asvspoof2019_la,dev,LA_0074,LA_D_7996866,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_7996866.flac
asvspoof2019_la,dev,LA_0074,LA_D_8014808,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_8014808.flac
asvspoof2019_la,dev,LA_0074,LA_D_8046608,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_8046608.flac
asvspoof2019_la,dev,LA_0074,LA_D_8051595,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_8051595.flac
asvspoof2019_la,dev,LA_0074,LA_D_8052749,A03,spoof,data/raw/asvspoof2019_la/LA/ASVspoof2019_LA_dev/flac/LA_D_8052749.flac
